# f, real(s11), imag(s11), real(s21), imag(s21), real(s22), imag(s22)
9.542846679999999537e+01 -5.313694965400142523e-04 7.080392487626735454e-03 4.535242444017698049e-01 -8.735449555886676265e-01 1.989435174833258102e-02 -4.786700210473583510e-03
9.543457030999999802e+01 -5.307235227938883471e-04 7.080167700723179192e-03 4.534634367138341005e-01 -8.735757270754491710e-01 1.989428075512229832e-02 -4.787396153905507448e-03
9.544067382999999438e+01 -5.300775811679370175e-04 7.079942858931029259e-03 4.534026268735862342e-01 -8.736064943825236906e-01 1.989420974079973703e-02 -4.788092131639182930e-03
9.544677733999999703e+01 -5.294316737816870400e-04 7.079717962986321889e-03 4.533418150805838542e-01 -8.736372574090041088e-01 1.989413870560839681e-02 -4.788788141412606003e-03
9.545288085999999339e+01 -5.287857985222174650e-04 7.079493012151986953e-03 4.532810011358567870e-01 -8.736680162556382800e-01 1.989406764932608040e-02 -4.789484185525631418e-03
9.545898438000000397e+01 -5.281399564514011047e-04 7.079268006796500534e-03 4.532201851393401482e-01 -8.736987708719623491e-01 1.989399657207864547e-02 -4.790180262856665039e-03
9.546508789000000661e+01 -5.274941486307846428e-04 7.079042947288123611e-03 4.531593671909678878e-01 -8.737295212075422146e-01 1.989392547399294886e-02 -4.790876372283968745e-03
9.547119141000000297e+01 -5.268483729475165189e-04 7.078817832888932571e-03 4.530985470917567315e-01 -8.737602673630708860e-01 1.989385435484698761e-02 -4.791572516107010446e-03
9.547729492000000562e+01 -5.262026315210888150e-04 7.078592664335719986e-03 4.530377250412969681e-01 -8.737910092377509930e-01 1.989378321488391443e-02 -4.792268692063826954e-03
9.548339844000000198e+01 -5.255569222391148765e-04 7.078367440891256135e-03 4.529769008405846176e-01 -8.738217469322555608e-01 1.989371205388079655e-02 -4.792964902453893984e-03
9.548950195000000463e+01 -5.249112472206426960e-04 7.078142163291965827e-03 4.529160746892270106e-01 -8.738524803458023182e-01 1.989364087208181364e-02 -4.793661145015178093e-03
9.549560547000000099e+01 -5.242656043535146027e-04 7.077916830800404235e-03 4.528552463882071777e-01 -8.738832095790454169e-01 1.989356966926203452e-02 -4.794357422047476787e-03
9.550170898000000363e+01 -5.236199957570075725e-04 7.077691444153252909e-03 4.527944161371423304e-01 -8.739139345312194607e-01 1.989349844566566661e-02 -4.795053731287411344e-03
9.550781250000000000e+01 -5.229744193184227008e-04 7.077466002611783324e-03 4.527335837370038973e-01 -8.739446553029599496e-01 1.989342720107238616e-02 -4.795750075036079446e-03
9.551391601999999637e+01 -5.223288760994732050e-04 7.077240506545560972e-03 4.526727492877533621e-01 -8.739753718438574293e-01 1.989335593560730142e-02 -4.796446452170369940e-03
9.552001952999999901e+01 -5.216833671611575962e-04 7.077014956322749684e-03 4.526119128893625887e-01 -8.740060841035470762e-01 1.989328464939557617e-02 -4.797142861568717311e-03
9.552612304999999537e+01 -5.210378903910892201e-04 7.076789351203996437e-03 4.525510743427791915e-01 -8.740367921826046604e-01 1.989321334221778870e-02 -4.797839305530919064e-03
9.553222655999999802e+01 -5.203924479083160692e-04 7.076563691927807709e-03 4.524902338476640140e-01 -8.740674959803429456e-01 1.989314201431603701e-02 -4.798535781793772555e-03
9.553833007999999438e+01 -5.197470376010621118e-04 7.076337977754428021e-03 4.524293912049467958e-01 -8.740981955973199380e-01 1.989307066546623648e-02 -4.799232292658065814e-03
9.554443358999999703e+01 -5.191016615877300233e-04 7.076112209422676103e-03 4.523685466142945977e-01 -8.741288909328830403e-01 1.989299929591364924e-02 -4.799928835859597863e-03
9.555053710999999339e+01 -5.184563177569948000e-04 7.075886386191568289e-03 4.523076998766349388e-01 -8.741595820875578404e-01 1.989292790543369105e-02 -4.800625413699334543e-03
9.555664061999999603e+01 -5.178110082262529779e-04 7.075660508802733561e-03 4.522468511916447054e-01 -8.741902689607119470e-01 1.989285649427291469e-02 -4.801322023913568403e-03
9.556274414000000661e+01 -5.171657308850677315e-04 7.075434576512065754e-03 4.521860003602344857e-01 -8.742209516528545166e-01 1.989278506220618081e-02 -4.802018668802835073e-03
9.556884766000000297e+01 -5.165204867938547051e-04 7.075208589691017735e-03 4.521251474823924088e-01 -8.742516301136418200e-01 1.989271360935963850e-02 -4.802715347244599330e-03
9.557495117000000562e+01 -5.158752770128630094e-04 7.074982548708114161e-03 4.520642926581285859e-01 -8.742823042927627686e-01 1.989264213586279528e-02 -4.803412058115321542e-03
9.558105469000000198e+01 -5.152300994316558191e-04 7.074756452822676678e-03 4.520034356883280147e-01 -8.743129742906812218e-01 1.989257064149106691e-02 -4.804108803716655371e-03
9.558715820000000463e+01 -5.145849561670537420e-04 7.074530302774217905e-03 4.519425767727065502e-01 -8.743436400068371750e-01 1.989249912648936858e-02 -4.804805581783699875e-03
9.559326172000000099e+01 -5.139398451089877140e-04 7.074304097822579906e-03 4.518817157121404193e-01 -8.743743015416640674e-01 1.989242759063254706e-02 -4.805502394617731411e-03
9.559936523000000363e+01 -5.132947683744171208e-04 7.074077838705908339e-03 4.518208527063596880e-01 -8.744049587946258750e-01 1.989235603416764087e-02 -4.806199239953732813e-03
9.560546875000000000e+01 -5.126497238532035094e-04 7.073851524683066883e-03 4.517599875562210987e-01 -8.744356118661347210e-01 1.989228445686960778e-02 -4.806896120093749787e-03
9.561157226999999637e+01 -5.120047126051519015e-04 7.073625156123940216e-03 4.516991203617445327e-01 -8.744662607058983905e-01 1.989221285886588753e-02 -4.807593033914015455e-03
9.561767577999999901e+01 -5.113597356904767133e-04 7.073398733398003624e-03 4.516382512229585311e-01 -8.744969052636597517e-01 1.989214124028437780e-02 -4.808289980290881768e-03
9.562377929999999537e+01 -5.107147909988729584e-04 7.073172255763295058e-03 4.515773799407014066e-01 -8.745275456397769709e-01 1.989206960089907883e-02 -4.808986961525867944e-03
9.562988280999999802e+01 -5.100698806474526781e-04 7.072945723960506748e-03 4.515165067147413058e-01 -8.745581817337939601e-01 1.989199794095890261e-02 -4.809683975353879620e-03
9.563598632999999438e+01 -5.094250025260010917e-04 7.072719137246413768e-03 4.514556313459014980e-01 -8.745888136460486795e-01 1.989192626023658650e-02 -4.810381024076744796e-03
9.564208983999999703e+01 -5.087801587508392065e-04 7.072492496363116943e-03 4.513947540339588449e-01 -8.746194412761154613e-01 1.989185455897778121e-02 -4.811078105428298786e-03
9.564819335999999339e+01 -5.081353472124183757e-04 7.072265800565559479e-03 4.513338745797340068e-01 -8.746500647242876347e-01 1.989178283695945681e-02 -4.811775221711105978e-03
9.565429688000000397e+01 -5.074905689704395373e-04 7.072039050225485679e-03 4.512729930832595215e-01 -8.746806839403347134e-01 1.989171109430817874e-02 -4.812472371800707339e-03
9.566040039000000661e+01 -5.068458250845897517e-04 7.071812245713612888e-03 4.512121096445887436e-01 -8.747112988740495254e-01 1.989163933115244143e-02 -4.813169554572982976e-03
9.566650391000000297e+01 -5.062011134458130335e-04 7.071585386283961439e-03 4.511512240645201843e-01 -8.747419096256998650e-01 1.989156754726971454e-02 -4.813866772331049787e-03
9.567260742000000562e+01 -5.055564361691605724e-04 7.071358472680713825e-03 4.510903365428608480e-01 -8.747725160949155754e-01 1.989149574290013933e-02 -4.814564022807247753e-03
9.567871094000000198e+01 -5.049117911460065944e-04 7.071131504158327530e-03 4.510294468803968115e-01 -8.748031183819453549e-01 1.989142391782386388e-02 -4.815261308304764898e-03
9.568481445000000463e+01 -5.042671804919504619e-04 7.070904481460027480e-03 4.509685552769448491e-01 -8.748337163864592370e-01 1.989135207228653890e-02 -4.815958626556810299e-03
9.569091797000000099e+01 -5.036226020981929286e-04 7.070677403839750741e-03 4.509076615332786031e-01 -8.748643102086626211e-01 1.989128020606049929e-02 -4.816655979865958753e-03
9.569702148000000363e+01 -5.029780580792855837e-04 7.070450272041610418e-03 4.508467658492316676e-01 -8.748948997482566270e-01 1.989120831939356071e-02 -4.817353365965102753e-03
9.570312500000000000e+01 -5.023335463274630763e-04 7.070223085319071732e-03 4.507858680255611428e-01 -8.749254851054224513e-01 1.989113641206013972e-02 -4.818050787157594252e-03
9.570922851999999637e+01 -5.016890679013855103e-04 7.069995844044461852e-03 4.507249681623372584e-01 -8.749560662299877833e-01 1.989106448418882789e-02 -4.818748242318113793e-03
9.571533202999999901e+01 -5.010446238603444291e-04 7.069768548587269941e-03 4.506640663596419571e-01 -8.749866430718049592e-01 1.989099253590818905e-02 -4.819445730322024536e-03
9.572143554999999537e+01 -5.004002120961234534e-04 7.069541198202758392e-03 4.506031624182084694e-01 -8.750172157310203147e-01 1.989092056699336142e-02 -4.820143253472328887e-03
9.572753905999999802e+01 -4.997558347225664055e-04 7.069313793634096621e-03 4.505422565379101352e-01 -8.750477841074024710e-01 1.989084857768812220e-02 -4.820840809501382440e-03
9.573364257999999438e+01 -4.991114896328793793e-04 7.069086334135513128e-03 4.504813485194694711e-01 -8.750783483010609043e-01 1.989077656776983005e-02 -4.821538400712601334e-03
9.573974608999999703e+01 -4.984671789406008857e-04 7.068858820449878955e-03 4.504204385627679774e-01 -8.751089082117982088e-01 1.989070453748358058e-02 -4.822236024837837226e-03
9.574584960999999339e+01 -4.978229005377296512e-04 7.068631251831228313e-03 4.503595264685167909e-01 -8.751394639396978814e-01 1.989063248660631611e-02 -4.822933684180769932e-03
9.575195311999999603e+01 -4.971786565390601265e-04 7.068403629023896351e-03 4.502986124366099574e-01 -8.751700153845844987e-01 1.989056041538363184e-02 -4.823631376472580640e-03
9.575805664000000661e+01 -4.965344448365840990e-04 7.068175951280501745e-03 4.502376962677452354e-01 -8.752005626465215737e-01 1.989048832358616958e-02 -4.824329104017621370e-03
9.576416016000000297e+01 -4.958902664889339174e-04 7.067948218972240626e-03 4.501767780620237747e-01 -8.752311056754000784e-01 1.989041621134826632e-02 -4.825026865690142455e-03
9.577026367000000562e+01 -4.952461225549292800e-04 7.067720432471738534e-03 4.501158579195587706e-01 -8.752616444211305247e-01 1.989034407879515520e-02 -4.825724660364639693e-03
9.577636719000000198e+01 -4.946020109264301357e-04 7.067492591030344329e-03 4.500549356410211144e-01 -8.752921789837435629e-01 1.989027192570173852e-02 -4.826422490344714836e-03
9.578247070000000463e+01 -4.939579337180713403e-04 7.067264695393350726e-03 4.499940114263470403e-01 -8.753227092631252759e-01 1.989019975231573478e-02 -4.827120353361744227e-03
9.578857422000000099e+01 -4.933138888220459095e-04 7.067036744813515181e-03 4.499330850761998901e-01 -8.753532353592690107e-01 1.989012755841051971e-02 -4.827818251719699985e-03
9.579467773000000363e+01 -4.926698783517952096e-04 7.066808740034562220e-03 4.498721567905211161e-01 -8.753837571720997079e-01 1.989005534423393673e-02 -4.828516183149529975e-03
9.580078125000000000e+01 -4.920259002005600291e-04 7.066580680309623996e-03 4.498112263699571289e-01 -8.754142748015827369e-01 1.988998310956019422e-02 -4.829214149954768297e-03
9.580688476999999637e+01 -4.913819554264522993e-04 7.066352566009077851e-03 4.497502939146382217e-01 -8.754447881976576973e-01 1.988991085451653762e-02 -4.829912151010232538e-03
9.581298827999999901e+01 -4.907380450876047684e-04 7.066124397506444443e-03 4.496893595246939102e-01 -8.754752973102928326e-01 1.988983857923402876e-02 -4.830610185189281383e-03
9.581909179999999537e+01 -4.900941670769667913e-04 7.065896174052212209e-03 4.496284230007604465e-01 -8.755058022394135442e-01 1.988976628348528009e-02 -4.831308254796923447e-03
9.582519530999999802e+01 -4.894503235077993231e-04 7.065667896392138769e-03 4.495674845428113131e-01 -8.755363028850062790e-01 1.988969396751878727e-02 -4.832006357562832442e-03
9.583129882999999438e+01 -4.888065122740092860e-04 7.065439563777767273e-03 4.495065439514638883e-01 -8.755667993469753441e-01 1.988962163110621906e-02 -4.832704495791765448e-03
9.583740233999999703e+01 -4.881627354872963842e-04 7.065211176954001859e-03 4.494456014267110278e-01 -8.755972915253369404e-01 1.988954927449788912e-02 -4.833402667213337195e-03
9.584350585999999339e+01 -4.875189910421434680e-04 7.064982735171344841e-03 4.493846567691568428e-01 -8.756277795199611802e-01 1.988947689746574377e-02 -4.834100874132770537e-03
9.584960938000000397e+01 -4.868752799959755184e-04 7.064754238803455655e-03 4.493237100789412852e-01 -8.756582632808422861e-01 1.988940450014088646e-02 -4.834799115423314871e-03
9.585571289000000661e+01 -4.862316034065922166e-04 7.064525688221447164e-03 4.492627614562330618e-01 -8.756887427579913563e-01 1.988933208264744013e-02 -4.835497389958435567e-03
9.586181641000000297e+01 -4.855879591678449736e-04 7.064297082675786987e-03 4.492018107016107487e-01 -8.757192180512420876e-01 1.988925964476673247e-02 -4.836195700043001595e-03
9.586791992000000562e+01 -4.849443493922453441e-04 7.064068422913183376e-03 4.491408580151002305e-01 -8.757496890606846218e-01 1.988918718674061170e-02 -4.836894043406074310e-03
9.587402344000000198e+01 -4.843007719737418837e-04 7.063839708183410060e-03 4.490799031972707023e-01 -8.757801558861215696e-01 1.988911470834428541e-02 -4.837592422353283357e-03
9.588012695000000463e+01 -4.836572290242424632e-04 7.063610939232758956e-03 4.490189464481628145e-01 -8.758106184276681638e-01 1.988904220982586069e-02 -4.838290834613106356e-03
9.588623047000000099e+01 -4.830137184379176829e-04 7.063382115311565845e-03 4.489579875683308852e-01 -8.758410767851021461e-01 1.988896969095783895e-02 -4.838989282491044583e-03
9.589233398000000363e+01 -4.823702423267309247e-04 7.063153237166122644e-03 4.488970267578262230e-01 -8.758715308585618420e-01 1.988889715199269881e-02 -4.839687763715880969e-03
9.589843750000000000e+01 -4.817267985853593282e-04 7.062924304045904711e-03 4.488360638171939865e-01 -8.759019807478019004e-01 1.988882459269704361e-02 -4.840386280593210466e-03
9.590454101999999637e+01 -4.810833882707768461e-04 7.062695316322947781e-03 4.487750988466103208e-01 -8.759324264028809370e-01 1.988875201320379482e-02 -4.841084831995784606e-03
9.591064452999999901e+01 -4.804400124407207096e-04 7.062466274371327624e-03 4.487141319462677469e-01 -8.759628677738693359e-01 1.988867941364290404e-02 -4.841783416795817155e-03
9.591674804999999537e+01 -4.797966689890492686e-04 7.062237177438437929e-03 4.486531629166869428e-01 -8.759933049604831101e-01 1.988860679378705310e-02 -4.842482037299460779e-03
9.592285155999999802e+01 -4.791533600279687666e-04 7.062008026272263705e-03 4.485921919579551331e-01 -8.760237378629323057e-01 1.988853415388604218e-02 -4.843180691234477524e-03
9.592895507999999438e+01 -4.785100834519759316e-04 7.061778820121690503e-03 4.485312188705829484e-01 -8.760541665808976308e-01 1.988846149371033267e-02 -4.843879380906801480e-03
9.593505858999999703e+01 -4.778668413720071895e-04 7.061549559733981685e-03 4.484702438546684378e-01 -8.760845910146244364e-01 1.988838881350880883e-02 -4.844578104044498269e-03
9.594116210999999339e+01 -4.772236316836833692e-04 7.061320244356898701e-03 4.484092667107086316e-01 -8.761150112637665632e-01 1.988831611305726110e-02 -4.845276862953349327e-03
9.594726561999999603e+01 -4.765804564972053736e-04 7.061090874739099632e-03 4.483482876388152349e-01 -8.761454272285917888e-01 1.988824339260013285e-02 -4.845975655360855623e-03
9.595336914000000661e+01 -4.759373137083675043e-04 7.060861450127790817e-03 4.482873064394728990e-01 -8.761758390087328596e-01 1.988817065191179900e-02 -4.846674483573565340e-03
9.595947266000000297e+01 -4.752942043739910583e-04 7.060631970896208420e-03 4.482263232128885222e-01 -8.762062465542945766e-01 1.988809789112512549e-02 -4.847373346463251624e-03
9.596557617000000562e+01 -4.746511295507030437e-04 7.060402437418081267e-03 4.481653380592841573e-01 -8.762366498154392502e-01 1.988802511036587284e-02 -4.848072242901589612e-03
9.597167969000000198e+01 -4.740080871338536728e-04 7.060172848940247936e-03 4.481043507791205860e-01 -8.762670488917363443e-01 1.988795230941028946e-02 -4.848771175195842192e-03
9.597778320000000463e+01 -4.733650792342058988e-04 7.059943206211047317e-03 4.480433615725490371e-01 -8.762974436835369030e-01 1.988787948850356813e-02 -4.849470141071434738e-03
9.598388672000000099e+01 -4.727221037476372900e-04 7.059713508477630239e-03 4.479823702400200780e-01 -8.763278342903941809e-01 1.988780664742122173e-02 -4.850169142836451529e-03
9.598999023000000363e+01 -4.720791627838144544e-04 7.059483756489515205e-03 4.479213769816857704e-01 -8.763582206126745433e-01 1.988773378641098266e-02 -4.850868178216727333e-03
