# f, real(s11_LNA), imag(s11_LNA), C1, C2, TU, TC, TS, real(s11_ant), imag(s11_ant), Gconn, Gbalun, Gground
7.275390625000000000e+01 4.856300000000000243e-04 1.389815999999999968e-02 4.311216110000000157e+00 -1.485029359999999965e+00 1.837252703599999961e+02 -9.169542429999999911e+00 9.808699380000000190e+00 -6.358021932683032007e-02 1.896483258222333435e-01 9.988720007933545864e-01 9.954545141270358943e-01 9.978837990247075851e-01
7.276000976999999637e+01 4.849000000000000228e-04 1.389721000000000012e-02 4.311070729999999962e+00 -1.485020330000000000e+00 1.837244886899999869e+02 -9.170086279999999590e+00 9.810997979999999785e+00 -6.340833292484478190e-02 1.897060935584177210e-01 9.988722679715941188e-01 9.954540737006749573e-01 9.978839800858747555e-01
7.276611327999999901e+01 4.841800000000000162e-04 1.389627000000000050e-02 4.310925379999999585e+00 -1.485011300000000034e+00 1.837237071799999910e+02 -9.170631189999999933e+00 9.813296219999999792e+00 -6.323640238358989307e-02 1.897636947772819993e-01 9.988725352802351187e-01 9.954536338177738530e-01 9.978841610495499115e-01
7.277221679999999537e+01 4.834500000000000147e-04 1.389532999999999914e-02 4.310780049999999974e+00 -1.485002259999999907e+00 1.837229258300000083e+02 -9.171177150000000111e+00 9.815594089999999383e+00 -6.306442729429907745e-02 1.898211296529764558e-01 9.988728027198721104e-01 9.954531944768736373e-01 9.978843419163399009e-01
7.277832030999999802e+01 4.827200000000000132e-04 1.389438999999999952e-02 4.310634740000000242e+00 -1.484993229999999942e+00 1.837221446499999900e+02 -9.171724160000000126e+00 9.817891599999999386e+00 -6.289240837509449400e-02 1.898783979828259361e-01 9.988730702893479085e-01 9.954527556793940635e-01 9.978845226856738471e-01
7.278442382999999438e+01 4.820000000000000066e-04 1.389344999999999990e-02 4.310489460000000328e+00 -1.484984190000000037e+00 1.837213636300000132e+02 -9.172272219999999976e+00 9.820188729999999921e+00 -6.272034521687414044e-02 1.899354999401392796e-01 9.988733379892581477e-01 9.954523174238755212e-01 9.978847033581608184e-01
7.279052733999999703e+01 4.812700000000000051e-04 1.389252000000000022e-02 4.310344200000000292e+00 -1.484975149999999910e+00 1.837205827800000009e+02 -9.172821320000000611e+00 9.822485500000000869e+00 -6.254823853800313416e-02 1.899924353235815377e-01 9.988736058184439770e-01 9.954518797117374307e-01 9.978848839332266074e-01
7.279663085999999339e+01 4.805400000000000036e-04 1.389158000000000059e-02 4.310198970000000074e+00 -1.484966110000000006e+00 1.837198020900000017e+02 -9.173371480000000133e+00 9.824781899999999624e+00 -6.237608792904709293e-02 1.900492043056196956e-01 9.988738737775011423e-01 9.954514425415235124e-01 9.978850644114813928e-01
7.280273438000000397e+01 4.798199999999999969e-04 1.389063999999999924e-02 4.310053749999999795e+00 -1.484957070000000101e+00 1.837190215699999953e+02 -9.173922680000000440e+00 9.827077929999999739e+00 -6.220389382645352683e-02 1.901058067788597983e-01 9.988741418657129945e-01 9.954510059139308753e-01 9.978852447926458424e-01
7.280883789000000661e+01 4.790899999999999955e-04 1.388969999999999962e-02 4.309908570000000161e+00 -1.484948020000000035e+00 1.837182412100000022e+02 -9.174474939999999634e+00 9.829373589999999439e+00 -6.203165666693218755e-02 1.901622426371235020e-01 9.988744100823546690e-01 9.954505698296506333e-01 9.978854250764430667e-01
7.281494141000000297e+01 4.783599999999999940e-04 1.388876999999999994e-02 4.309763399999999578e+00 -1.484938979999999908e+00 1.837174610099999938e+02 -9.175028239999999613e+00 9.831668880000000499e+00 -6.185937604055328359e-02 1.902185120516142192e-01 9.988746784280237989e-01 9.954501342872363878e-01 9.978856052634821339e-01
7.282104492000000562e+01 4.776299999999999925e-04 1.388783000000000031e-02 4.309618259999999701e+00 -1.484929930000000065e+00 1.837166809800000067e+02 -9.175582580000000377e+00 9.833963810000000194e+00 -6.168705266627836498e-02 1.902746148243474877e-01 9.988749469015628657e-01 9.954496992880915718e-01 9.978857853531890587e-01
7.282714844000000198e+01 4.768999999999999910e-04 1.388689000000000069e-02 4.309473139999999702e+00 -1.484920879999999999e+00 1.837159011200000123e+02 -9.176137969999999200e+00 9.836258360000000422e+00 -6.151468613384966644e-02 1.903305511256836446e-01 9.988752155035676150e-01 9.954492648307694536e-01 9.978859653461729096e-01
7.283325195000000463e+01 4.761799999999999844e-04 1.388595999999999928e-02 4.309328050000000410e+00 -1.484911829999999933e+00 1.837151214099999947e+02 -9.176694409999999635e+00 9.838552549999999286e+00 -6.134227716246513917e-02 1.903863207589780726e-01 9.988754842328768646e-01 9.954488309166696913e-01 9.978861452418615885e-01
7.283935547000000099e+01 4.754499999999999829e-04 1.388501999999999965e-02 4.309182980000000107e+00 -1.484902780000000089e+00 1.837143418699999984e+02 -9.177251890000000856e+00 9.840846360000000459e+00 -6.116982534153853068e-02 1.904419238937483660e-01 9.988757530900902459e-01 9.954483975443496613e-01 9.978863250408611663e-01
7.284545898000000363e+01 4.747199999999999814e-04 1.388408999999999997e-02 4.309037929999999683e+00 -1.484893720000000084e+00 1.837135624999999948e+02 -9.177810420000000136e+00 9.843139810000000267e+00 -6.099733139050078634e-02 1.904973603346898359e-01 9.988760220740471318e-01 9.954479647152039146e-01 9.978865047426033197e-01
7.285156250000000000e+01 4.739899999999999799e-04 1.388315000000000035e-02 4.308892909999999965e+00 -1.484884670000000018e+00 1.837127832900000044e+02 -9.178369990000000200e+00 9.845432880000000608e+00 -6.082479489844073300e-02 1.905526302504765845e-01 9.988762911853441562e-01 9.954475324277936021e-01 9.978866843476916770e-01
7.285766601999999637e+01 4.732599999999999784e-04 1.388222000000000067e-02 4.308747910000000125e+00 -1.484875610000000012e+00 1.837120042399999988e+02 -9.178930610000000101e+00 9.847725589999999585e+00 -6.065221630223374683e-02 1.906077335372882708e-01 9.988765604232612283e-01 9.954471006828028434e-01 9.978868638558497928e-01
7.286376952999999901e+01 4.725299999999999770e-04 1.388127999999999931e-02 4.308602930000000164e+00 -1.484866550000000007e+00 1.837112253599999860e+02 -9.179492270000000786e+00 9.850017920000000871e+00 -6.047959603900500414e-02 1.906626700925212470e-01 9.988768297870748158e-01 9.954466694809148697e-01 9.978870432668033308e-01
7.286987304999999537e+01 4.718100000000000245e-04 1.388034999999999963e-02 4.308457980000000020e+00 -1.484857490000000002e+00 1.837104466399999865e+02 -9.180054970000000480e+00 9.852309890000000792e+00 -6.030693369736050274e-02 1.907174400835833228e-01 9.988770992773858826e-01 9.954462388206911649e-01 9.978872225811563634e-01
7.287597655999999802e+01 4.710800000000000230e-04 1.387941999999999995e-02 4.308313049999999755e+00 -1.484848429999999997e+00 1.837096680800000001e+02 -9.180618709999999183e+00 9.854601479999999469e+00 -6.013422999730193286e-02 1.907720433185201014e-01 9.988773688930295824e-01 9.954458087035191749e-01 9.978874017983413447e-01
7.288208007999999438e+01 4.703500000000000215e-04 1.387849000000000027e-02 4.308168140000000257e+00 -1.484839369999999992e+00 1.837088896900000066e+02 -9.181183499999999498e+00 9.856892710000000335e+00 -5.996148452711309168e-02 1.908264799638949016e-01 9.988776386346095437e-01 9.954453791279632702e-01 9.978875809189600155e-01
7.288818358999999703e+01 4.696200000000000201e-04 1.387755000000000065e-02 4.308023259999999688e+00 -1.484830300000000047e+00 1.837081114599999978e+02 -9.181749330000000597e+00 9.859183559999999957e+00 -5.978869800702130144e-02 1.908807498290932825e-01 9.988779085009580339e-01 9.954449500954066776e-01 9.978877599424468281e-01
7.289428710999999339e+01 4.688900000000000186e-04 1.387661999999999923e-02 4.307878399999999885e+00 -1.484821230000000103e+00 1.837073334000000102e+02 -9.182316200000000705e+00 9.861474039999999164e+00 -5.961587002499176696e-02 1.909348530798334886e-01 9.988781784926793472e-01 9.954445216044172096e-01 9.978879388694033015e-01
7.290039061999999603e+01 4.681600000000000171e-04 1.387568999999999955e-02 4.307733559999999962e+00 -1.484812170000000098e+00 1.837065555000000074e+02 -9.182884100000000771e+00 9.863764149999999731e+00 -5.944300130147366773e-02 1.909887895268412294e-01 9.988784486086061953e-01 9.954440936563736519e-01 9.978881176992626667e-01
7.290649414000000661e+01 4.674300000000000156e-04 1.387475999999999987e-02 4.307588749999999855e+00 -1.484803099999999931e+00 1.837057777599999895e+02 -9.183453050000000673e+00 9.866053889999999882e+00 -5.927009142411358150e-02 1.910425593349898699e-01 9.988787188493428726e-01 9.954436662498471478e-01 9.978882964326272198e-01
7.291259766000000297e+01 4.667000000000000141e-04 1.387383000000000019e-02 4.307443959999999628e+00 -1.484794020000000048e+00 1.837050001800000132e+02 -9.184023039999999583e+00 9.868343259999999617e+00 -5.909714083018718922e-02 1.910961624040312112e-01 9.988789892141645144e-01 9.954432393855116024e-01 9.978884750692236238e-01
7.291870117000000562e+01 4.659700000000000127e-04 1.387290000000000051e-02 4.307299200000000106e+00 -1.484784950000000103e+00 1.837042227700000012e+02 -9.184594069999999277e+00 9.870632260000000713e+00 -5.892414995721032001e-02 1.911495986349333320e-01 9.988792597023468112e-01 9.954428130640381456e-01 9.978886536087760994e-01
7.292480469000000198e+01 4.652400000000000112e-04 1.387197000000000083e-02 4.307154449999999635e+00 -1.484775879999999937e+00 1.837034455200000025e+02 -9.185166130000000706e+00 9.872920880000000565e+00 -5.875111839235833827e-02 1.912028681913013339e-01 9.988795303144945015e-01 9.954423872840034715e-01 9.978888320518868316e-01
7.293090820000000463e+01 4.645100000000000097e-04 1.387103999999999941e-02 4.307009739999999809e+00 -1.484766800000000053e+00 1.837026684399999965e+02 -9.185739240000000194e+00 9.875209140000000829e+00 -5.857804685662544586e-02 1.912559708872102748e-01 9.988798010494379653e-01 9.954419620467738206e-01 9.978890103979889403e-01
7.293701172000000099e+01 4.637800000000000082e-04 1.387010999999999973e-02 4.306865039999999922e+00 -1.484757719999999948e+00 1.837018915200000038e+02 -9.186313379999999640e+00 9.877497019999999850e+00 -5.840493493687373000e-02 1.913089068854188501e-01 9.988800719077834955e-01 9.954415373509282183e-01 9.978891886476882744e-01
7.294311523000000363e+01 4.630500000000000067e-04 1.386918999999999999e-02 4.306720369999999853e+00 -1.484748640000000064e+00 1.837011147599999958e+02 -9.186888559999999870e+00 9.879784530000000231e+00 -5.823178335431178354e-02 1.913616760013423235e-01 9.988803428883620272e-01 9.954411131978295746e-01 9.978893668004129580e-01
7.294921875000000000e+01 4.623200000000000053e-04 1.386826000000000031e-02 4.306575719999999663e+00 -1.484739559999999958e+00 1.837003381600000012e+02 -9.187464770000000058e+00 9.882071659999999369e+00 -5.805859169549026921e-02 1.914142783968927897e-01 9.988806139917806304e-01 9.954406895860601345e-01 9.978895448567683957e-01
7.295532226999999637e+01 4.615900000000000038e-04 1.386733000000000063e-02 4.306431090000000239e+00 -1.484730480000000075e+00 1.836995617299999992e+02 -9.188042019999999255e+00 9.884358430000000695e+00 -5.788536039797561455e-02 1.914667139745988012e-01 9.988808852173101105e-01 9.954402665162852548e-01 9.978897228164780309e-01
7.296142577999999901e+01 4.608600000000000023e-04 1.386639999999999921e-02 4.306286489999999745e+00 -1.484721390000000030e+00 1.836987854600000105e+02 -9.188620309999999236e+00 9.886644820000000777e+00 -5.771208989957036378e-02 1.915189826382050486e-01 9.988811565642279344e-01 9.954398439891679606e-01 9.978899006792707471e-01
7.296752929999999537e+01 4.601300000000000008e-04 1.386547999999999947e-02 4.306141910000000017e+00 -1.484712309999999924e+00 1.836980093500000066e+02 -9.189199629999999175e+00 9.888930840000000444e+00 -5.753877978636080109e-02 1.915710845483535874e-01 9.988814280331390627e-01 9.954394220032943830e-01 9.978900784457453987e-01
7.297363280999999802e+01 4.593900000000000045e-04 1.386454999999999979e-02 4.305997360000000107e+00 -1.484703220000000101e+00 1.836972334099999955e+02 -9.189779980000000847e+00 9.891216489999999695e+00 -5.736543078008135566e-02 1.916230195238087519e-01 9.988816996228724321e-01 9.954390005600149971e-01 9.978902561153391026e-01
7.297973632999999438e+01 4.586600000000000030e-04 1.386363000000000005e-02 4.305852830000000075e+00 -1.484694130000000056e+00 1.836964576299999976e+02 -9.190361369999999752e+00 9.893501759999999479e+00 -5.719204246651027335e-02 1.916747877243655251e-01 9.988819713340369999e-01 9.954385796579213741e-01 9.978904336886491588e-01
7.298583983999999703e+01 4.579300000000000015e-04 1.386270000000000037e-02 4.305708319999999922e+00 -1.484685040000000011e+00 1.836956820100000130e+02 -9.190943799999999442e+00 9.895786660000000623e+00 -5.701861556758944238e-02 1.917263889701274759e-01 9.988822431654607037e-01 9.954381592983602145e-01 9.978906111651140165e-01
7.299194335999999339e+01 4.572000000000000001e-04 1.386178000000000063e-02 4.305563829999999648e+00 -1.484675949999999967e+00 1.836949065599999926e+02 -9.191527250000000038e+00 9.898071180000000524e+00 -5.684514966879124914e-02 1.917778234200422371e-01 9.988825151177508355e-01 9.954377394799226453e-01 9.978907885453300874e-01
7.299804688000000397e+01 4.564699999999999986e-04 1.386084999999999921e-02 4.305419370000000079e+00 -1.484666849999999982e+00 1.836941312600000060e+02 -9.192111739999999642e+00 9.900355340000000837e+00 -5.667164520795980182e-02 1.918290909794128640e-01 9.988827871901826416e-01 9.954373202032659185e-01 9.978909658290266993e-01
7.300415039000000661e+01 4.557399999999999971e-04 1.385992999999999947e-02 4.305274930000000388e+00 -1.484657759999999938e+00 1.836933561300000122e+02 -9.192697270000000032e+00 9.902639119999999906e+00 -5.649810262316765780e-02 1.918801915547588832e-01 9.988830593820257064e-01 9.954369014690467310e-01 9.978911430159316254e-01
7.301025391000000297e+01 4.550000000000000008e-04 1.385899999999999979e-02 4.305130519999999628e+00 -1.484648659999999953e+00 1.836925811700000111e+02 -9.193283819999999551e+00 9.904922519999999508e+00 -5.632452149943196346e-02 1.919311253037560838e-01 9.988833316938909856e-01 9.954364832758584303e-01 9.978913201066421657e-01
7.301635742000000562e+01 4.542699999999999993e-04 1.385808000000000005e-02 4.304986129999999633e+00 -1.484639559999999969e+00 1.836918063599999869e+02 -9.193871400000000804e+00 9.907205550000000471e+00 -5.615090255919976542e-02 1.919818920498564674e-01 9.988836041246038633e-01 9.954360656250388351e-01 9.978914971005967693e-01
7.302246094000000198e+01 4.535399999999999978e-04 1.385716000000000031e-02 4.304841760000000406e+00 -1.484630459999999985e+00 1.836910317200000122e+02 -9.194460019999999290e+00 9.909488209999999242e+00 -5.597724538718705511e-02 1.920324919498875293e-01 9.988838766747771825e-01 9.954356485151872880e-01 9.978916739983914042e-01
7.302856445000000463e+01 4.528099999999999964e-04 1.385624000000000057e-02 4.304697410000000168e+00 -1.484621360000000001e+00 1.836902572399999940e+02 -9.195049669999999509e+00 9.911770490000000322e+00 -5.580355070603945644e-02 1.920829248286404500e-01 9.988841493432341068e-01 9.954352319476394984e-01 9.978918507994654075e-01
7.303466797000000099e+01 4.520700000000000001e-04 1.385530999999999915e-02 4.304553089999999749e+00 -1.484612250000000078e+00 1.836894829199999890e+02 -9.195640340000000634e+00 9.914052399999999210e+00 -5.562981810017299938e-02 1.921331908420940704e-01 9.988844221305838156e-01 9.954348159209930325e-01 9.978920275044167454e-01
7.304077148000000363e+01 4.513399999999999986e-04 1.385438999999999941e-02 4.304408790000000096e+00 -1.484603150000000094e+00 1.836887087700000052e+02 -9.196232050000000768e+00 9.916333930000000407e+00 -5.545604829242845035e-02 1.921832898163791936e-01 9.988846950356551346e-01 9.954344004365802689e-01 9.978922041126814246e-01
7.304687500000000000e+01 4.506099999999999971e-04 1.385346999999999967e-02 4.304264520000000260e+00 -1.484594039999999948e+00 1.836879347699999983e+02 -9.196824780000000032e+00 9.918615089999999412e+00 -5.528224086692542366e-02 1.922332219066250625e-01 9.988849680590562441e-01 9.954339854930061016e-01 9.978923806248602979e-01
7.305297851999999637e+01 4.498799999999999956e-04 1.385254999999999993e-02 4.304120260000000364e+00 -1.484584930000000025e+00 1.836871609400000125e+02 -9.197418539999999254e+00 9.920895879999999778e+00 -5.510839626184079604e-02 1.922829870217000470e-01 9.988852412000615022e-01 9.954335710909141266e-01 9.978925570406766976e-01
7.305908202999999901e+01 4.491399999999999993e-04 1.385163000000000019e-02 4.303976040000000225e+00 -1.484575820000000101e+00 1.836863872700000115e+02 -9.198013330000000209e+00 9.923176279999999849e+00 -5.493451491556872873e-02 1.923325850716894048e-01 9.988855144579369405e-01 9.954331572309501608e-01 9.978927333598635041e-01
7.306518554999999537e+01 4.484099999999999978e-04 1.385071000000000045e-02 4.303831830000000025e+00 -1.484566709999999956e+00 1.836856137700000033e+02 -9.198609149999999346e+00 9.925456320000000332e+00 -5.476059641178532972e-02 1.923820162104481479e-01 9.988857878332998430e-01 9.954327439117199861e-01 9.978929095830144647e-01
7.307128905999999802e+01 4.476799999999999963e-04 1.384979000000000071e-02 4.303687649999999643e+00 -1.484557600000000033e+00 1.836848404200000004e+02 -9.199206000000000216e+00 9.927735970000000520e+00 -5.458664147380921927e-02 1.924312802674554845e-01 9.988860613249713749e-01 9.954323311345472103e-01 9.978930857095702489e-01
7.307739257999999438e+01 4.469400000000000000e-04 1.384886999999999924e-02 4.303543490000000027e+00 -1.484548479999999948e+00 1.836840672399999903e+02 -9.199803870000000217e+00 9.930015259999999344e+00 -5.441264968502455140e-02 1.924803773957161623e-01 9.988863349335639352e-01 9.954319188980388367e-01 9.978932617401257144e-01
7.308349608999999703e+01 4.462099999999999986e-04 1.384795999999999944e-02 4.303399350000000290e+00 -1.484539370000000025e+00 1.836832942199999934e+02 -9.200402759999999347e+00 9.932294159999999650e+00 -5.423862176893767817e-02 1.925293074260481518e-01 9.988866086578999104e-01 9.954315072035135881e-01 9.978934376741224188e-01
7.308959960999999339e+01 4.454700000000000023e-04 1.384703999999999970e-02 4.303255240000000370e+00 -1.484530249999999940e+00 1.836825213600000097e+02 -9.201002689999999262e+00 9.934572689999999540e+00 -5.406455730863896081e-02 1.925780705106067969e-01 9.988868824985951411e-01 9.954310960495819094e-01 9.978936135121521112e-01
7.309570311999999603e+01 4.447400000000000008e-04 1.384611999999999996e-02 4.303111150000000329e+00 -1.484521130000000078e+00 1.836817486699999904e+02 -9.201603629999999256e+00 9.936850850000000790e+00 -5.389045702782205988e-02 1.926266664815483864e-01 9.988871564544694603e-01 9.954306854375570834e-01 9.978937892536604570e-01
